Title,Date,Location,Description,ImageURL,User Name,Time_Zone,End_Date,Long_Lat
REHAB * TAO * MARQUEE POOL Day Club GUEST-LIST SPECIAL,4/7/2018 11:00,"The Strip, Las Vegas","THE LGI EXPERIENCE: GUEST-LIST SPECIAL
*Ages 21+ Up*
1 Day with Total Access! http://letsgititllc.rehablv.uvtix.com/
*VIP Experience accompanied by the #1 Mobile Concierge VIP Host in Las Vegas.
*DRESS CODE *Day club dress code is STRICTLY ENFORCED...
*The Best Party in Vegas, BOOK NOW... ACCESS to Everything you WANT to do in life...
Not only will it be the Best night of your life, the LGI Experience.
*Great for BIRTHDAY Parties * Bachelor & Bachelorette Parties * Couples *
*INDIVIDUALS as well a great place to meet people to have fun.
*Awesome for First Timers to Las Vegas Nightlife too.
*All Nightclubs are subject to change!
4/7/18 GUEST-LIST:
SATURDAY- APRIL 7, 2018
12pm Pool Check-in COSMOPOLITAN or VENETIAN Hotel Casinos. (In Front of Guest List Podium)
Walk in MARQUEE or TAO Day club at the Hotel & Casinos ABOVE. PLEASE BOOK NOW! SPOTS ARE GOING FAST. ACCOUNT FOR YOUR WHOLE GROUP BECAUSE ADD ON SPACE IS LIMITED & NOT GUARANTEED.... http://letsgititllc.rehablv.uvtix.com/
Free Guestlist  NightClubs  Pool Party Beach Clubs  Day Party  Flights and Hotels 
Hours of Operation: Monday - Sunday: 12pm-4am. Must Be Over the Age of 21.
Call or Txt 1(216)404-9396
After Hours StripClubs  Free Limos  Party Buses  Private Parties Etc...
Call or Text ASAP 1(216)404-9396
Lets Git It!

LET'S GIT IT!",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F42688403%2F206665549629%2F1%2Foriginal.jpg?w=1000&rect=139%2C328%2C988%2C494&s=d4f1f310085233869b7da28f05b6ae92,,PST,4/8/2018 11:00,"(36.1147065, -115.1728484)"
REHAB * TAO * MARQUEE POOL Day Club GUEST-LIST SPECIAL,4/8/2018 11:00,"The Strip, Las Vegas","THE LGI EXPERIENCE: GUEST-LIST SPECIAL
*Ages 21+ Up*
1 Day with Total Access! http://letsgititllc.rehablv.uvtix.com/
*VIP Experience accompanied by the #1 Mobile Concierge VIP Host in Las Vegas.
*DRESS CODE *Day club dress code is STRICTLY ENFORCED...
*The Best Party in Vegas, BOOK NOW... ACCESS to Everything you WANT to do in life...
Not only will it be the Best night of your life, the LGI Experience.
*Great for BIRTHDAY Parties * Bachelor & Bachelorette Parties * Couples *
*INDIVIDUALS as well a great place to meet people to have fun.
*Awesome for First Timers to Las Vegas Nightlife too.
*All Nightclubs are subject to change!
4/8/18 GUEST-LIST:
SUNDAY- APRIL 8, 2018
12pm Pool Check-in COSMOPOLITAN or VENETIAN Hotel Casinos. (In Front of Guest List Podium)
Walk in MARQUEE or TAO Day club at the Hotel & Casinos ABOVE. PLEASE BOOK NOW! SPOTS ARE GOING FAST. ACCOUNT FOR YOUR WHOLE GROUP BECAUSE ADD ON SPACE IS LIMITED & NOT GUARANTEED.... http://letsgititllc.rehablv.uvtix.com/
Free Guestlist  NightClubs  Pool Party Beach Clubs  Day Party  Flights and Hotels 
Hours of Operation: Monday - Sunday: 12pm-4am. Must Be Over the Age of 21.
Call or Txt 1(216)404-9396
After Hours StripClubs  Free Limos  Party Buses  Private Parties Etc...
Call or Text ASAP 1(216)404-9396
Lets Git It!

LET'S GIT IT!",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F42688445%2F206665549629%2F1%2Foriginal.jpg?w=1000&rect=0%2C979%2C1242%2C621&s=3fc76a4abfd1ade80a192e339b6865dc,,PST,4/9/2018 11:00,"(36.1147065, -115.1728484)"
LIGHT*TAO*MARQUEE Nightclub GUEST-LIST SPECIAL,4/6/2018 21:00,"The Strip, Las Vegas","THE LGI EXPERIENCE: GUEST-LIST SPECIAL
*Ages 21+ Up*
1 Night with Total Access!
*VIP Experience accompanied by the #1 Mobile Concierge VIP Host in Las Vegas.
*DRESS CODE *Nightclub dress code is STRICTLY ENFORCED...
*The Best Party in Vegas, BOOK NOW... ACCESS to Everything you WANT to do in life...
Not only will it be the Best night of your life, the LGI Experience.
*Great for BIRTHDAY Parties * Bachelor & Bachelorette Parties * Couples *
*INDIVIDUALS as well a great place to meet people to have fun.
*Awesome for First Timers to Las Vegas Nightlife too.
*All Nightclubs are subject to change!
4/6/18 GUEST-LIST:
FRIDAY- APRIL 6, 2018
10:50pm Check-in COSMOPOLITAN, MANDALAY or VENETIAN Hotel Casinos. (In Front of Center Bar)
Walk in MARQUEE, LIGHT or TAO Nighclub at the Hotel & Casinos ABOVE. PLEASE BOOK NOW! SPOTS ARE GOING FAST. ACCOUNT FOR YOUR WHOLE GROUP BECAUSE ADD ON SPACE IS LIMITED & NOT GUARANTEED....
Free Guestlist  NightClubs  Pool Party Beach Clubs  Day Party  Flights and Hotels 
Hours of Operation: Monday - Sunday: 12pm-4am. Must Be Over the Age of 21.
Call or Txt 1(216)404-9396
After Hours StripClubs  Free Limos  Party Buses  Private Parties Etc...
Call or Text ASAP 1(216)404-9396
Lets Git It!

LET'S GIT IT!",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F42688343%2F206665549629%2F1%2Foriginal.jpg?w=1000&rect=160%2C345%2C924%2C462&s=00d5a2c9013913af835ee200f1dd0a6d,,PST,4/7/2018 21:00,"(36.1147065, -115.1728484)"
POOL PARTY - Drais Beach Club - Guest List - 4/8,4/8/2018 11:00,"Drai's Nightclub, Las Vegas","Drais Beach Club - Las Vegas Pool Party
Doors Open @ 11am
Early Arrival is Strongly Suggested!!!

VEGAS VIP LIST
TEXT (323) 886 - 2525 for GUEST LIST DETAILS


MUST check in using your full name at the door!

DRESS CODE:

Ladies: Swimwear mandatory! Sexy is Your ONLY Option!!!
Gents: Swimwear mandatory! No Baseball Caps, No Athletic Wear, NO EXCEPTIONS!

WE RESERVE THE RIGHT TO BE SELECTIVE AT THE DOOR.

21 & Older to Attend. Valid ID is Required.
**Spinning the Best in Hip Hop | R&B | Top 40**

RSVP / Birthdays / Table Service / General Info Contact:
VEGAS VIP
Call/Text: (702) 829-0137 ALI

COME DRINK... COME PARTY... COME DANCE!!!",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F39635934%2F223671748510%2F1%2Foriginal.jpg?w=1000&rect=36%2C26%2C346%2C173&s=601bd3c372169ad6b2d27b0a2a57f5c8,,PST,4/9/2018 11:00,"(36.115049, -115.172144)"
Chateau Fridays at Chateau Discounted Guestlist - 4/06/2018,4/6/2018 22:30,"Chateau, Las Vegas","Get on the discounted guestlist for Chateau Fridays at Chateau Las Vegas on Friday 4/06/2018!

Guestlist Details: Ladies free before 1 and reduced after, Guys discounted before 1

Signing up for a guest list does not guarantee entry. Appropriate attire is required. Guestlist may close early if venue reaches capacity. The venue reserves the right to refuse entry for any reason.

Looking to book bottle service at Chateau? Feel free to contact us at reservations@discotech.me or 415-735-6716 to get a custom table service quote for your party! Please include the number of guys/girls in your party and the date & club you're interested in.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F43076768%2F2890519989%2F1%2Foriginal.jpg?w=1000&rect=0%2C375%2C1500%2C750&s=c305966c92a365f6bdf6749be994697a,,PST,4/7/2018 22:30,"(36.1120878, -115.1724604)"
Chateau Saturdays at Chateau Discounted Guestlist - 4/07/2018,4/7/2018 22:30,"Chateau, Las Vegas","Get on the discounted guestlist for Chateau Saturdays at Chateau Las Vegas on Saturday 4/07/2018!

Guestlist Details: Ladies free before 1 and reduced after, Guys discounted before 1

Signing up for a guest list does not guarantee entry. Appropriate attire is required. Guestlist may close early if venue reaches capacity. The venue reserves the right to refuse entry for any reason.

Looking to book bottle service at Chateau? Feel free to contact us at reservations@discotech.me or 415-735-6716 to get a custom table service quote for your party! Please include the number of guys/girls in your party and the date & club you're interested in.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F43076779%2F2890519989%2F1%2Foriginal.jpg?w=1000&rect=0%2C375%2C1500%2C750&s=6a4dc7521d98193a692f1da47be67a17,,PST,4/8/2018 22:30,"(36.1120878, -115.1724604)"
Las Vegas Club Drai's VIP Party Package,"FRI, APR 6 9:00 PM","Hard Rock Hotel, Las Vegas","Join us for the best vip party package in Las Vegas to go to Club Drai's with good Open format music along with random celebrities and hosts!
With this package, this is all inclusive:
1- 1 hour of open bar at Hard Rock Hotel (4455 Paradise Road Las Vegas, NV 89169) from 9pm-10pm.
2 - Party-Limo transportation to Cosmopolitan hotel to 1 hour open bar from 10pm-11pm.
3 - Part limo to Club Drais with VIP Express Entry & Admission/ No Line & No waiting.
Party goes on until 5 A.M.
The total VIP package is $60 for Ladies & Gentlemen Per person to RSVP its a $20 Deposit and the balance of $40 for Ladies & Gentlemen is due when you check in at the bar in front of Hard Rock Hotel open bar. It is not obligated to be at the open bar exactly at 9pm but you must come before the party bus departs around 10pm after the open bar.
Requirements opon arrival once at Club Drai's are:
**Must be 21 & over with ID or passport.
**Dress code is strictly enforced:
Ladies: Must wear heels or wedges.
Gentlemen: Must wear long pants and sneakers with shirt. No shorts or tank tops are permitted.
***These tickets are only valid at the open bar and NOT at the club. You must attend the pre-game first for tickets to be valid.

For more information contact me.
Lexx: (305)498-5133",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F41391095%2F228931904647%2F1%2Foriginal.jpg?w=1000&rect=0%2C95%2C600%2C300&s=40eda64310417e6eaa9f1d3762d22f60,,PST,4/7/2018 21:00,"(36.1089916, -115.1539455)"
Scooter at 1 OAK Free Guestlist - 4/06/2018,4/6/2018 22:30,"1 OAK, Las Vegas","Get on the free guestlist for Scooter at 1 OAK Las Vegas on Friday 4/06/2018!

Guestlist Details: Free for ladies & even ratio before 11

Signing up for a guest list does not guarantee entry. Appropriate attire is required. Guestlist may close early if venue reaches capacity. The venue reserves the right to refuse entry for any reason.

Looking to book bottle service at 1 OAK? Feel free to contact us at reservations@discotech.me or 415-735-6716 to get a custom table service quote for your party! Please include the number of guys/girls in your party and the date & club you're interested in.

DJ Scooter
Scooter started DJing because of his love and passion for music. That passion soon turned into a full-time career. Scooters signature vibrant style is a genre-bending, mind-blowing mix that always is fresh and exciting. Unlike other DJs who jump on house or hip hop as they come in and out of popularity, Scooter has mastered both hip hop and house and has been producing house music for over fifteen years. He is one of the few DJs who can spin for a hip hop crowd and the next night play for an electronic crowd, rockin both parties easily and with amazing prowess.

His unparalleled talent and technical skills on the turntables has allowed him to perform in nearly every state in the United States. Scooter has not only established himself as a renowned DJ nationwide, but internationally as well. He has traveled and performed in the Dominican Republic, China, Korea, France, Mexico, Canada, Argentina, and Guatemala, just to name a few.

Other DJs may play music, but what sets Scooter apart is his innate ability to read and rock any crowd. If the people arent happy and loving the music, Im not doing my job, claims Scooter. Regardless of the venue or event, he always chooses the music that will not only rock the crowd at hand, but leave them with an unforgettable party experience.

He has an infectious enthusiasm when he is rockin the decks. In the midst of a jam, he can be seen jumping up and down, pumping his fists, and yelling on the mic for everyone to throw their hands in the air! In a nutshell, Scooters performances are full of non-stop energy.

One half of the dynamic duo, Scooter and Lavelle, Scooters hip hop loops and turntable skills are combined with Lavelles banging progressive mixes to bring audiences an explosive performance. Scooter has also established himself as an accomplished producer, scoring a Top Ten hit on XM Radio with Scooter and Lavelles Beats Inside My Head. He has also been retained to create music for WWF and Bravo TV.

A phenomenal DJ as well as an accomplished producer, DJ Scooter does it all. He continues to provide the best in night life entertainment around the globe!

HIGHLIGHTS FROM HIS CAREER:

Scooter and Lavelles Beats Inside My Head track made the Top 10 XM Radio List and Beatports Top Download List
Shared the stage with greats like Busta Rhymes, Lil Wayne, Jay-Z, Kanye West, Tiesto, Paul Oakenfold, Donald Glaude, Deadmau5, and Deep Dish
Original resident DJ of the legendary Rehab Pool Party at the Hard Rock Hotel in Las Vegas with Lavelle Dupree
Residencies at Vessel in San Francisco, the Liquid Pool Lounge in Las Vegas, Haze at the Aria in Las Vegas, 1Oak in New York City, and Greystone Manor in Los Angeles
Production included on DJ Tiestos Summer Mix 2011
Performed at Coachella 2011",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F41888429%2F2890519989%2F1%2Foriginal.jpg?w=1000&rect=0%2C150%2C300%2C150&s=6b00ce56cb8e56582112500622bd83f9,,PST,4/7/2018 22:30,"(36.1089916, -115.1539455)"
DRAIS NIGHTCLUB - GUEST LIST - LAS VEGAS,4/7/2018 22:00,"Drai's Beachclub & Nightclub, Las Vegas","ADAM KURTZ LIST @ DRAIS NIGHTCLUB
DOORS OPEN AT 10PM
LADIES FREE UNTIL 12AM
GUYS WITH A FEMALE GUEST REDUCED UNTIL 12AM
DRESS CODE: NO HATS, NO SNEAKERS, NO SHORTS, NO FLIP FLOPS, DRESS TO IMPRESS
MUST HAVE A VALID 21+ ID TO ENTER
YOUR CONFIRMATION THAT YOU RECIEVE THROUGH E-MAIL IS YOUR TICKET
MAKE SURE YOU SHOW THE CONFIRMATION E-MAIL AT THE GUEST LIST LINE AND NOT THE EVENTBRITE TICKET FOR ENTRY


If you're not in the club scene, or your only interaction with the club scene is turning up for the music, you might not know the name Victor Drai. That's ok. He put his name all over something you're sure to remember -- Drai's Nightclub. It's the place in Vegas for club patrons who know the difference between upscale and just scaled up.
An elevator ride above the Cromwell, a sensual boutique hotels on the Las Vegas Strip, Drai's Nightclub continues the Cromwell's attitude of specifically-chic ambiance catering to a crowd of clever and well-off waifs. The clientele can tell that the Strip is changing and they know how small batches of craft work offer greater taste. So coming to Drai's means accepting that the club is as much a place for art as getting wasted.
They offer the usual decadence you'd expect like private jet charters and bottle service packages including ridiculously expensive champagne. But even for the average club goer the space is filled with the party favors, drinks and a giant disco ball you need to create a priceless night. And that's just inside.
When the night is warm, which is a lot of time in Vegas, the pool area is open with a view of the Strip, Caesar's Palace and Bellagio across the street, and the occasional burst of fireworks set off by someone who probably paid more for that honor than we make in a month of writing about it.
In many ways, Drai's Nightclub is like its competitors and it's cohorts -- Drai's Afterhours and Drai's Beach Club -- but thanks to the efforts of renowned creator Victor Drai and the smaller but special styling of the Cromwell, Drai's Nightclub has carved out a star-shaped space in a city almost bursting with supernovas. And with the mega performers who have hit the stage, like Iggy Azalea, the Weekend and more, Drai's Nightclub is a venue that brings the show to the party and thanks you for attendance.
If you want a true nightclub experience that still speaks to the boutique mentality of the too-cool-for-everything millennium, try Drai's Nightclub. Then go to Drai's Afterhours. The contrast makes them both cooler.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F41029016%2F223526219891%2F1%2Foriginal.jpg?w=1000&rect=0%2C35%2C2400%2C1200&s=a061f7e8c32c8845ce316b33c1a46bee,,PST,4/8/2018 22:00,"(36.115049, -115.172144)"
DRAIS NIGHTCLUB - GUEST LIST - LAS VEGAS,4/6/2018 22:00,"Drai's Beachclub & Nightclub, Las Vegas","ADAM KURTZ LIST @ DRAIS NIGHTCLUB
DOORS OPEN AT 10PM
LADIES FREE UNTIL 1AM
GUYS WITH A FEMALE GUEST FREE UNTIL 11PM
DRESS CODE: NO HATS, NO SNEAKERS, NO SHORTS, NO FLIP FLOPS, DRESS TO IMPRESS
MUST HAVE A VALID 21+ ID TO ENTER
YOUR CONFIRMATION THAT YOU RECIEVE THROUGH E-MAIL IS YOUR TICKET
MAKE SURE YOU SHOW THE CONFIRMATION E-MAIL AT THE GUEST LIST LINE AND NOT THE EVENTBRITE TICKET FOR ENTRY


If you're not in the club scene, or your only interaction with the club scene is turning up for the music, you might not know the name Victor Drai. That's ok. He put his name all over something you're sure to remember -- Drai's Nightclub. It's the place in Vegas for club patrons who know the difference between upscale and just scaled up.
An elevator ride above the Cromwell, a sensual boutique hotels on the Las Vegas Strip, Drai's Nightclub continues the Cromwell's attitude of specifically-chic ambiance catering to a crowd of clever and well-off waifs. The clientele can tell that the Strip is changing and they know how small batches of craft work offer greater taste. So coming to Drai's means accepting that the club is as much a place for art as getting wasted.
They offer the usual decadence you'd expect like private jet charters and bottle service packages including ridiculously expensive champagne. But even for the average club goer the space is filled with the party favors, drinks and a giant disco ball you need to create a priceless night. And that's just inside.
When the night is warm, which is a lot of time in Vegas, the pool area is open with a view of the Strip, Caesar's Palace and Bellagio across the street, and the occasional burst of fireworks set off by someone who probably paid more for that honor than we make in a month of writing about it.
In many ways, Drai's Nightclub is like its competitors and it's cohorts -- Drai's Afterhours and Drai's Beach Club -- but thanks to the efforts of renowned creator Victor Drai and the smaller but special styling of the Cromwell, Drai's Nightclub has carved out a star-shaped space in a city almost bursting with supernovas. And with the mega performers who have hit the stage, like Iggy Azalea, the Weekend and more, Drai's Nightclub is a venue that brings the show to the party and thanks you for attendance.
If you want a true nightclub experience that still speaks to the boutique mentality of the too-cool-for-everything millennium, try Drai's Nightclub. Then go to Drai's Afterhours. The contrast makes them both cooler.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F42551009%2F223526219891%2F1%2Foriginal.jpg?w=1000&rect=0%2C342%2C900%2C450&s=04c17c6691fb096f2a4d5cebc762758a,,PST,4/7/2018 22:00,"(36.115049, -115.172144)"
Las Vegas Club Crawl - The Chainsmokers,4/7/2018 20:00,"Rockhouse Bar, Las Vegas","Join us as we continue to be ONLY club crawl that can take you to XS Nightclub to see The Chainsmokers!
We are hooking you up at 4 venues with VIP express entry, no covers, a private party host, and some drink specials! You and your fellow partygoers will get to party duty-free while partaking in these exclusive perks at a handful of the hottest Las Vegas venues not to mention that we're getting you into Intrigue Nightclub and XS Nightclub for free where you will get to party to The Chainsmokers!

The Itinerary:
Rockhouse (BOGO drink special)
Senor Frogs (Free Welcome shot and BOGO drink specials)
Intrigue Nightclub (Special Guest TBA)
XS Nightclub (w/The Chainsmokers)
Please meet us at the Rockhouse inside the Venetian at 8 PM the night of your club crawl for check-in.
Must be 21+ years with a valid, Government issued ID.
Dress code is enforced, dress to impress!
Please check our website the week of your club crawl for the full lineup and meetup locations.
Questions? E-mail us at info@laepicclubcrawls.com
All sales are final.
www.laepiclasvegas.com",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F42912472%2F173755391913%2F1%2Foriginal.jpg?w=1000&rect=152%2C0%2C1318%2C659&s=7a10c886d05f7d79e1ad10255de142df,,PST,4/8/2018 20:00,"(36.1227353, -115.1702714)"
DRAIS NIGHTCLUB - GUEST LIST - LAS VEGAS,4/6/2018 22:00,"Drai's Beachclub & Nightclub, Las Vegas","ADAM KURTZ LIST @ DRAIS NIGHTCLUB
DOORS OPEN AT 10PM
LADIES FREE UNTIL 1AM
GUYS WITH A FEMALE GUEST FREE UNTIL 11PM
DRESS CODE: NO HATS, NO SNEAKERS, NO SHORTS, NO FLIP FLOPS, DRESS TO IMPRESS
MUST HAVE A VALID 21+ ID TO ENTER
YOUR CONFIRMATION THAT YOU RECIEVE THROUGH E-MAIL IS YOUR TICKET
MAKE SURE YOU SHOW THE CONFIRMATION E-MAIL AT THE GUEST LIST LINE AND NOT THE EVENTBRITE TICKET FOR ENTRY


If you're not in the club scene, or your only interaction with the club scene is turning up for the music, you might not know the name Victor Drai. That's ok. He put his name all over something you're sure to remember -- Drai's Nightclub. It's the place in Vegas for club patrons who know the difference between upscale and just scaled up.
An elevator ride above the Cromwell, a sensual boutique hotels on the Las Vegas Strip, Drai's Nightclub continues the Cromwell's attitude of specifically-chic ambiance catering to a crowd of clever and well-off waifs. The clientele can tell that the Strip is changing and they know how small batches of craft work offer greater taste. So coming to Drai's means accepting that the club is as much a place for art as getting wasted.
They offer the usual decadence you'd expect like private jet charters and bottle service packages including ridiculously expensive champagne. But even for the average club goer the space is filled with the party favors, drinks and a giant disco ball you need to create a priceless night. And that's just inside.
When the night is warm, which is a lot of time in Vegas, the pool area is open with a view of the Strip, Caesar's Palace and Bellagio across the street, and the occasional burst of fireworks set off by someone who probably paid more for that honor than we make in a month of writing about it.
In many ways, Drai's Nightclub is like its competitors and it's cohorts -- Drai's Afterhours and Drai's Beach Club -- but thanks to the efforts of renowned creator Victor Drai and the smaller but special styling of the Cromwell, Drai's Nightclub has carved out a star-shaped space in a city almost bursting with supernovas. And with the mega performers who have hit the stage, like Iggy Azalea, the Weekend and more, Drai's Nightclub is a venue that brings the show to the party and thanks you for attendance.
If you want a true nightclub experience that still speaks to the boutique mentality of the too-cool-for-everything millennium, try Drai's Nightclub. Then go to Drai's Afterhours. The contrast makes them both cooler.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F43029058%2F223526219891%2F1%2Foriginal.jpg?w=1000&rect=0%2C949%2C900%2C450&s=dcb57efaba91878f812a2b8d63fcb28b,,PST,4/7/2018 22:00,"(36.115049, -115.172144)"
DRAIS NIGHTCLUB - GUEST LIST - LAS VEGAS,4/8/2018 22:00,"Drai's Beachclub & Nightclub, Las Vegas","ADAM KURTZ LIST @ DRAIS NIGHTCLUB
DOORS OPEN AT 10PM
LADIES FREE UNTIL 1AM
GUYS WITH A FEMALE GUEST FREE UNTIL 11pm
DRESS CODE: NO HATS, NO SNEAKERS, NO SHORTS, NO FLIP FLOPS, DRESS TO IMPRESS
MUST HAVE A VALID 21+ ID TO ENTER
YOUR CONFIRMATION THAT YOU RECIEVE THROUGH E-MAIL IS YOUR TICKET
MAKE SURE YOU SHOW THE CONFIRMATION E-MAIL AT THE GUEST LIST LINE AND NOT THE EVENTBRITE TICKET FOR ENTRY


If you're not in the club scene, or your only interaction with the club scene is turning up for the music, you might not know the name Victor Drai. That's ok. He put his name all over something you're sure to remember -- Drai's Nightclub. It's the place in Vegas for club patrons who know the difference between upscale and just scaled up.
An elevator ride above the Cromwell, a sensual boutique hotels on the Las Vegas Strip, Drai's Nightclub continues the Cromwell's attitude of specifically-chic ambiance catering to a crowd of clever and well-off waifs. The clientele can tell that the Strip is changing and they know how small batches of craft work offer greater taste. So coming to Drai's means accepting that the club is as much a place for art as getting wasted.
They offer the usual decadence you'd expect like private jet charters and bottle service packages including ridiculously expensive champagne. But even for the average club goer the space is filled with the party favors, drinks and a giant disco ball you need to create a priceless night. And that's just inside.
When the night is warm, which is a lot of time in Vegas, the pool area is open with a view of the Strip, Caesar's Palace and Bellagio across the street, and the occasional burst of fireworks set off by someone who probably paid more for that honor than we make in a month of writing about it.
In many ways, Drai's Nightclub is like its competitors and it's cohorts -- Drai's Afterhours and Drai's Beach Club -- but thanks to the efforts of renowned creator Victor Drai and the smaller but special styling of the Cromwell, Drai's Nightclub has carved out a star-shaped space in a city almost bursting with supernovas. And with the mega performers who have hit the stage, like Iggy Azalea, the Weekend and more, Drai's Nightclub is a venue that brings the show to the party and thanks you for attendance.
If you want a true nightclub experience that still speaks to the boutique mentality of the too-cool-for-everything millennium, try Drai's Nightclub. Then go to Drai's Afterhours. The contrast makes them both cooler.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F42551172%2F223526219891%2F1%2Foriginal.jpg?w=1000&rect=0%2C367%2C2400%2C1200&s=09dda16d6524df34e348774e223643c5,,PST,4/9/2018 22:00,"(36.115049, -115.172144)"
DRAIS NIGHTCLUB - GUEST LIST - LAS VEGAS,4/7/2018 22:00,"Drai's Beachclub & Nightclub, Las Vegas","ADAM KURTZ LIST @ DRAIS NIGHTCLUB
DOORS OPEN AT 10PM
LADIES FREE UNTIL 12AM
GUYS WITH A FEMALE REDUCED FREE UNTIL 12AM
DRESS CODE: NO HATS, NO SNEAKERS, NO SHORTS, NO FLIP FLOPS, DRESS TO IMPRESS
MUST HAVE A VALID 21+ ID TO ENTER
YOUR CONFIRMATION THAT YOU RECIEVE THROUGH E-MAIL IS YOUR TICKET
MAKE SURE YOU SHOW THE CONFIRMATION E-MAIL AT THE GUEST LIST LINE AND NOT THE EVENTBRITE TICKET FOR ENTRY


If you're not in the club scene, or your only interaction with the club scene is turning up for the music, you might not know the name Victor Drai. That's ok. He put his name all over something you're sure to remember -- Drai's Nightclub. It's the place in Vegas for club patrons who know the difference between upscale and just scaled up.
An elevator ride above the Cromwell, a sensual boutique hotels on the Las Vegas Strip, Drai's Nightclub continues the Cromwell's attitude of specifically-chic ambiance catering to a crowd of clever and well-off waifs. The clientele can tell that the Strip is changing and they know how small batches of craft work offer greater taste. So coming to Drai's means accepting that the club is as much a place for art as getting wasted.
They offer the usual decadence you'd expect like private jet charters and bottle service packages including ridiculously expensive champagne. But even for the average club goer the space is filled with the party favors, drinks and a giant disco ball you need to create a priceless night. And that's just inside.
When the night is warm, which is a lot of time in Vegas, the pool area is open with a view of the Strip, Caesar's Palace and Bellagio across the street, and the occasional burst of fireworks set off by someone who probably paid more for that honor than we make in a month of writing about it.
In many ways, Drai's Nightclub is like its competitors and it's cohorts -- Drai's Afterhours and Drai's Beach Club -- but thanks to the efforts of renowned creator Victor Drai and the smaller but special styling of the Cromwell, Drai's Nightclub has carved out a star-shaped space in a city almost bursting with supernovas. And with the mega performers who have hit the stage, like Iggy Azalea, the Weekend and more, Drai's Nightclub is a venue that brings the show to the party and thanks you for attendance.
If you want a true nightclub experience that still speaks to the boutique mentality of the too-cool-for-everything millennium, try Drai's Nightclub. Then go to Drai's Afterhours. The contrast makes them both cooler.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F43029106%2F223526219891%2F1%2Foriginal.jpg?w=1000&rect=0%2C915%2C900%2C450&s=ff686cbea2c96028180ac07083aace3b,,PST,4/8/2018 22:00,"(36.115049, -115.172144)"
