Title,Date,Location,Description,ImageURL,User Name,Time_Zone,End_Date,Long_Lat
Las Vegas Beer & Brewery Tours,03/31/18 02:30 PM,"Banger Brewing - Las Vegas,450 Fremont St, Las Vegas, NV 89101","Now this is what you call a Beer Adventure! One of our favourite cities also has a rapidly growing 'craft' scene and we welcome you to join us in hitting all 6 of the incredible bars, breweries and taprooms we've picked out for you. Our tour starts in downtown and calls in at 3 great spots within walking distance before it's time to jump in a taxi to the Strip.\n\nThere's some amazing food on offer in most places and with time being of no real significance in Las Vegas we welcome you take this Las Vegas beer tour at your own pace.  In no time at all you'll be enjoying some great local brews from the likes of: Banger Brewing, Sin City Brewing and Tenaya Creek Brewery.\n\nThis is one of our very favourite Beer Adventures, if you're about to start it then have an amazing time!\n\nHOW IT WORKS:\n\nThe Beer Adventures app acts as a magical mystery tour directing beer fans around a city at the touch of a few buttons. Available on iOS and Android, we offer highly curated, built in itineraries in most major cities.",https://s3-media3.fl.yelpcdn.com/ephoto/2yqUboPtm2WqcHuSOLKzMg/300s.jpg,,PST,04/30/18 06:30 PM,"(36.169269, -115.140157)"
Life Is Beautiful Festival,09/21/18 02:00 PM,"Life is Beautiful Festival - Las Vegas,425 Fremont St, Las Vegas, NV 89101","Festival: 2018 Life Is Beautiful\nHeadliners: TBD\nSub-headliners: TBD\nAges: All\n\nTickets: TBA\n\n""GA pass grants you access to the beautiful life! With this wristband, experience the sights and sounds of four stages, taste cuisine in the culinary villages, attend learning sessions and be visually stunned by murals and immersive art installations."" - ticketfly.com",https://s3-media4.fl.yelpcdn.com/ephoto/SVnZ9hkAHHzMJU2MDddXOg/300s.jpg,,PST,09/23/18 11:30 PM,"(36.169269, -115.140157)"
Paul Simon,05/27/18 08:00 PM,"Grand Garden Arena - Las Vegas,3799 Las Vegas Blvd S, Las Vegas, NV 89109","Tour: ""Homeward Bound"" Farewell Tour\nHeadlining: Paul Simon\nDate: Sunday, 27 May 2018 C.E.\n\nShow: 8:00 P.M. PST\nDoors: 7:00 P.M. PST\nAges: All\n\n""During his distinguished career Paul Simon has been the recipient of many honors and awards including 12 Grammy Awards, three of which (\'Bridge Over Troubled Water,\' \'Still Crazy After All These Years\' and \'Graceland\') were albums of the year. In 2003 he was given a Grammy Lifetime Achievement Award for his work as half of the duo Simon and Garfunkel. He is a member of The Songwriters Hall of Fame, a recipient of their Johnny Mercer Award and is in the Rock n\' Roll Hall of Fame as a member of Simon and Garfunkel and as a solo artist. His song \'Mrs. Robinson\' from the motion picture \'The Graduate\' was named in the top ten of The American Film Institute\'s 100 Years 100 Songs."" - axs.com",https://s3-media3.fl.yelpcdn.com/ephoto/4OjUqEP1UiNQpU16UFhRLA/300s.jpg,,PST,05/28/18 08:00 PM,"(36.104313, -115.1685048)"
Hamilton,05/29/18 07:30 PM,"The Smith Center - Las Vegas,361 Symphony Park Ave, Las Vegas, NV 89106","Broadway Series: Hamilton\nTickets: Available Late April 2018\nAges: 5+ only\n\n""Go back to the era of the Founding Fathers with Lin-Manuel Miranda\'s inventive Tony-winning musical, winner of 11 Broadway.com Audience Choice Awards."" - broadway.com",https://s3-media4.fl.yelpcdn.com/ephoto/sApza6i6CAi6tPN91Wpiow/300s.jpg,,PST,06/24/18 10:00 PM,"(36.1688268, -115.1518086)"
Our Big Concert,05/10/18 06:30 PM,"Downtown Las Vegas Events Center - Las Vegas,200 S 3rd St, Las Vegas, NV 89101","Special Event: OBC 2018\nHeadliner: Awolnation\nSupporting: Judah & the Lion, Manchester Orchestra, Sir Sly and Two Feet\nAges: All\n\n""It\'s our biggest (and coolest) OBC ever -- and you\'ve got a shot at tickets before anyone else! Get in today (Wed., Mar. 14) to get your discounted presale tickets to OBC 2018 on May 10 at the Downtown Las Vegas Events Center.""\n\n""Just enter \'OBC2018\' at the link below -- and you\'ll get tickets for just $35. That\'s cheaper than when the rest of the tickets go on sale to the public on Friday.""\n\n""Awolnation, Judah & the Lion, Manchester Orchestra, Sir Sly and Two Feet make up the killer bill. Only a limited number of tix are available at the presale price...so get \'em quick before they\'re gone! See ya May 10!"" - x1075lasvegas.radio.com",https://s3-media2.fl.yelpcdn.com/ephoto/MzniBs9z6HmVa3gqmuoXZQ/300s.jpg,,PST,05/11/18 06:30 PM,"(36.1686667, -115.1446407)"
Runaway with Cirque du Soleil 5K Run,04/14/18 07:00 AM,"Springs Preserve - Las Vegas,333 S Valley View Blvd, Las Vegas, NV 89107","Run or walk with your favorite Cirque du Soleil artists at this annual event that includes music from cast and crew, photo opportunities with performers and a circus play area for children.  This event is presented by Cirque du Soleil in partnership with the Springs Preserve.  All proceeds support the Springs Preserve and Cirque du Soleil Foundations.\n\nEVENT FEATURES:\n5K Competitive Individual and Team Timing. A minimum of 10 participants are required to qualify for Team categories.\nAll participants will also be included in a raffle for prizes including a chance to win show tickets to the Las Vegas Cirque du Soleil shows. Also included are prizes from the Springs Preserve.\nFIT4MOM Stroller Spirit Contest - show your Cirque Side and docorate your running buddy\'s stroller for a chance to win prizes from FIT4MOM.\nMusic by the cast and crew of Cirque du Soleil.\nPhoto opportunities by Cashman Photo with performers from Cirque du Soleil.\nComplimentary massage therapy\nComplimentary refreshments for participants provided by Whole Foods Market.\nFace painting and circus fun play area.\nAccess to the Springs Preserve museums and galleries with race bib.\n\nEVENT INFORMATION\nThis is an all ages event, children under the age of three do not need to register.\n\nAll entries are non-refundable, non-transferable and non-tax deductible.\n\nEVENT PRICING:\nRunning-5K - Adult Individual Age group/open $37.00 in 61 days $40.00\nRunning-5K - Child (Age 3 - 12 yrs) Individual Age group/open $27.00in 61 days $30.00\nWalking-1 Mile - Adult Individual Age group/open $27.00in 61 days $30.00\nWalking-1 Mile - Child (age 3 - 12 yrs) Individual Age group/open $17.00in 61 days $20.00\n\nRACE DAY SCHEDULE\n\n7:00 a.m. Registration opens\n\n7:30 a.m. Pre-race activities and warm-up begin\n\n8:00 a.m. Registration closes\n\n8:30 a.m. Race Start\n\n9:00 a.m. Music followed by Awards Ceremony\n\nDon\'t forget!\n\nBring water and sun block! The Springs Preserve is a smoke and pet free environment.\n\nPARKING is available in the Springs Preserve lots and in the Las Vegas Valley Water District Remote lot located at the northwest corner of Valley View and Alta.  *Please do not park in private business lots who have ""Tow Warning"" signs posted.",https://s3-media3.fl.yelpcdn.com/ephoto/06pfOS2dkGKWLFDBPi0bnw/300s.jpg,,PST,04/09/18 09:00 AM,"(36.1710039, -115.1903572)"
Beatles LOVE by Cirque du Soleil Magical Technical Tour,06/06/18 01:00 PM,"Cirque du Soleil - The Beatles LOVE - Las Vegas,3400 Las Vegas Blvd S, Las Vegas, NV 89109","Enjoy an Insider Access to a narrated demonstration of The Beatles LOVE which is set to feature the show's technical elements such as:  automation, audio, projections, lighting, rigging, and highlight some of the show's props and wardrobe.  We invite newcomers, hotel guests, locals, and fans into the LOVE Theatre by experiencing the cutting-edge brighter, bolder, and bigger technology behind The Beatles LOVE.\n\nWHEN\nOccurrence:  FRIDAY & SATURDAY*\nTime(s):  1:00pm - 1:30pm**\nDuration:   Approximately 30 mins.\nSeating:  FREE admission and seating is on a first come basis. Plan to arrive 15mins prior to the start of the event.\nLocation:  The Beatles LOVE Theatre, at the Mirage Hotel and Casino, Las Vegas\n\nDISCLAIMER\n*Performance dates & times are subject to change/cancel without notices.\nContact Cirque Internal Ticketing 702-352-0221 for schedule updates.\n**Late Comers:  For the safety of all attendees no late arrivals will be allowed after the start time.\nSpecial Effects:  Strobe lights and theatrical fog will be used during the demos. Guests who react to either of these effects should attend the show at their own risk.\nPhotography:  Is permitted during the demonstration though no video recordings.",https://s3-media1.fl.yelpcdn.com/ephoto/cyrBPeJKH8HYs9lyxURbvw/300s.jpg,,PST,07/06/18 01:30 PM,"(36.1206147, -115.1719738)"
Dispatch x Nahko and Medicine for the People at Brooklyn Bowl,08/17/18 06:00 PM,"Brooklyn Bowl - Las Vegas,3545 Las Vegas Blvd S, Las Vegas, NV 89109","DISPATCH\nNAHKO AND MEDICINE FOR THE PEOPLE\n@ BROOKLYN BOWL\nFriday August 17, 2018\n6pm || 18+ || $39.50 - $55.00+\n\n$39.50 general admission. $45 general admission (day of show). $55 club level. $1.00 per ticket to Artist charity.\n\nAll guests must have a valid government issued ID for entry to the venue. No refunds.\n\nTICKETS PURCHASED IN PERSON AT THE BOX OFFICE INCLUDE A $2 BOX OFFICE FEE.\n\nALL TICKET PRICES INCLUDE NEVADA'S 9% LIVE ENTERTAINMENT TAX\n\nAll general admission tickets are standing room only.\n\nOn Sale Friday March 2nd, 2018\nTickets:\nticketfly.com/purchase/e\n\nMore Info:\nbrooklynbowl.com/event/1\n\nLike, Repost & Tag\nAina Roots + Your Frenz\nfor a Chance to Win\nTickets and a Bowling Lane\n\nFollow Aina Roots\non Snapchat, Twitter and FB\nfor Upcoming Show Info +\nChances to Win Concert Tickets",https://s3-media1.fl.yelpcdn.com/ephoto/zbcyiAEZNhQk8mXm_9p_Cg/300s.jpg,,PST,08/18/18 06:00 PM,"(36.1175056, -115.1696207)"
NAB Nail Bar Grand Opening,04/07/18 06:00 PM,"NAB Nail Bar - Las Vegas,8891 W Flamingo Rd, Las Vegas, NV 89147","NAB Nail Bar Announces April 7, 2018, at 6-10 pm Grand Opening New, state-of-the-art nail salon coming to Las Vegas! First salon in Las Vegas offering REAL DIAMOND nail enhancements.\n-----------------\nThis unique nail salon is the first in Las Vegas to offer real diamond nail enhancements. In addition, NAB Nail Bar offers a luxury anti-aging manicure, Golden Girl pedicure, and the exclusive salon to perform the Urea pedicure by LCN in Las Vegas.\n\nThe salon will also offer the best lash services in town via its 10 lash lounges. Each lash artist offers a high level of experience to deliver remarkable results.\n\nNAB Nail Bar uses holistic products to promote clean energy and offers a VIP room for groups, weddings, birthdays, and more.\n\nThe salon features 16 manicure and pedicure chairs, massages, wax services, botox, and microblading. The April 7, 2018 grand opening will feature complimentary manicures, free food, drinks, appetizers and more. More information can be found at nabnailbar.com. The NAB Nail Bar app is now available for iTunes and Google Play.\n---------------\nNAB Nail Bar\n8891 W. Flamingo Rd. Las Vegas, NV 89147\nPhone: 702-919-6763\nE-mail: info@nabnailbar.com",https://s3-media3.fl.yelpcdn.com/ephoto/qJ10iY3_wPTbCRMKq_XGNA/300s.jpg,,PST,04/08/18 06:00 PM,"(36.1175056, -115.1696207)"
St. Jude Walk Run to End Childhood Cancer,09/15/18 07:00 AM,"Town Square Las Vegas - Las Vegas,6605 Las Vegas Blvd S, Las Vegas, NV 89119","The St. Jude Walk Run to End Childhood Cancer is a family-friendly event that raises money to support the life-saving mission on St. Jude Children's Research Hospital. St. Jude is leading the way the world understands, treats, and defeats childhood cancer and life-threatening diseases. Everything we do is focused on  finding cures and saving children.",https://s3-media3.fl.yelpcdn.com/ephoto/rg_7ZWSNjwSgyFuStYDOfw/300s.jpg,,PST,09/16/18 07:00 AM,"(36.06816680000001, -115.1762652)"
Steel Panther,04/06/18 09:00 PM,"House of Blues - Music Venue - Las Vegas,3950 Las Vegas Blvd S, Las Vegas, NV 89119","Special Event: Sunset Strip Live!\nHeadlining: Steel Panther\nSupporting: TBA\nAges: 18+\n\nShow: TBD\nDoors: 9:00 P.M. PST\n\nFor VIP seating upgrades, please fill out a request on the House of Blues website.\n\nHouse of Blues Las Vegas is a carbon neutral venue by Terrapass.\n\n""The title of Steel Panther\'s third full-length album, All You Can Eat, came from a dream.""\n\n""However, it wasn\'t a dream Martin Luther King had or even any of the band members--Michael Starr [lead singer], Satchel [guitarist], Lexxi Foxx [bass], and Stix Zadinia [drums]--for that matter.""\n\n""\'Believe it or not, the title came from a fucking girl that I was fucking,\' admits Satchel. \'She fell asleep next to me on the tour bus. She woke up and told me she had a dream that we called the album, All You Can Eat. She was really hot, and she had great tits. I decided I was going to steal the title from her and not tell her. I kicked her off the bus.  She can\'t do jack shit about it. She\'s probably living in a trailer park somewhere. It\'s a great title though.\'""\n\n""More importantly, that moniker fits this rock \'n\' roll opus like a condom--not that Steel Panther practice or condone safe sex though. No, All You Can Eat is raw, raucous, and righteous heavy metal in its finest form. The Los Angeles quartet upholds the pillars of its sound. There are badass riffs aplenty, arena-size grooves, lyrics about sex, drugs, and senior citizens, and the lingering scent of whisky, a stripper\'s perfume, and hairspray. In order to capture all of this, the band began writing immediately after they got off the road behind their sophomore effort, Balls Out, their second album to debut at #1 on Billboards Comedy Albums Chart.""\n\n""\'We\'ve grown a lot,\' says Michael Starr. \'On the first record, you get a flavor of some Bon Jovi, Mtley Cre, and Def Leppard. On the second, you get a flavor of Guns N\' Roses. On this record, the main flavor is Steel Panther.\'""\n\n""Tasting the Panther, the boys retreated to Clearlake Studios with longtime producer Jay Ruston. Immediately, they got into their groove and went for it balls-to-the-wall.""\n\n""\'I do a lot of my writing while I\'m taking a shit or I\'m in the shower,\' Satchel goes in. \'I\'ll fucking jump in the shower once a week, and it happens. I write it down. Lyrics will be written on a chick\'s back while I\'m fucking her. Then, everybody does his own thing to the song--or the chick--and the song is great. The music really writes itself. You just let the Lord speak through you.\'""\n\n""With a milkman like work ethic, Steel Panther may just be the hardest working men in show business. Their formal debut Feel the Steel also hit #1 on Billboard\'s Top Comedy Albums Chart. They\'ve sold out shows worldwide from Australian to the UK\'s iconic Brixton Academy, as well as appearing on festivals such as Download and Rock on the Range. Historical milestones include being the oldest heavy metal band to snag a major label deal and the only band to consistently play weekly on the Sunset Strip for an unprecedented thirteen years straight. Moreover, rock luminaries ranging from Aerosmith\'s Steven Tyler and KISS\'s Paul Stanley to Slipknot\'s Corey Taylor, Linkin Park\'s Chester Bennington, and Rage Against the Machine\'s Tom Morello have all partied with the Panther on stage. Meanwhile, this fearsome foursome has also appeared on Dancing With the Stars, Bad Girl\'s Club and a web campaign for the big screen adaptation of Rock of Ages.""\n\n""Ultimately though, they\'re not stopping anytime soon. \'Our drive to bring heavy metal back has not lessened,\' concludes Michael Starr. \'It\'s actually gotten stronger. We\'re not going to stop. I look forward to our continued world domination.\'"" - houseofblues.com",https://s3-media1.fl.yelpcdn.com/ephoto/b0vUWGmB0oBNLRjfoMv_EQ/300s.jpg,,PST,04/07/18 09:00 PM,"(36.093044, -115.175564)"
Nevada State College 15th Year Celebration,04/14/18 11:00 AM,"Nevada State College - Henderson,1125 Nevada State Dr, Henderson, NV 89002","Nevada State College will host a community celebration to commemorate the college's accomplishments over the past 15 years and look ahead at the future. Guests are invited to grab a bite to eat, explore the campus through a guided tour, enjoy live entertainment, and partake in various activities outdoors on the plaza.\n\nThis family-friendly celebration is open to the community. Guests are encouraged to RSVP March 31st by visiting nsc.edu/15yearsrsvp.",https://s3-media1.fl.yelpcdn.com/ephoto/u8cxBOe2XC4hXN9FsVZk7A/300s.jpg,,PST,04/09/18 03:00 PM,"(35.98330869999999, -114.9386542)"
Boyz II Men Live in Las Vegas,04/06/18 12:00 AM,"Boyz II Men - Las Vegas,3400 Las Vegas Blvd S, Las Vegas, NV 89109","Boyz II Men\nBoyz II Men remains one of the most iconic R&B groups in history, having redefined popular R&B for fans across all generations. The group's 4 Grammy Awards are just the icing on the cake of their 20-year career. The band has also won 9 American Music Awards, 9 Soul Train Awards, 3 Billboard Awards, and a 2011 MOBO Award for Outstanding Contribution to Music.\n\nThe trio holds the distinction of being the best-selling R&B group of all time, with 60 million albums sold. Now this legendary group is back on the road and you can catch them live in Las Vegas at the Terry Fator Theater at the Mirage Hotel & Casino.\n\nThis exclusive concert getaway also includes 3 nights of luxury at the Westgate Las Vegas Resort & Casino where you'll enjoy spacious Signature Room accommodations.\n\nConveniently located just one block off the famed Las Vegas Strip, the iconic Westgate Las Vegas Resort & Casino offers the perfect Vegas experience. Enjoy an eclectic variety of nightlife, shopping, dining, entertainment and extraordinary casino gaming, plus an extensive list of amenities. The 30-story landmark resort features nearly 3,000 rooms, a 74,000-square-foot casino, the largest sports book in Las Vegas and its very own Las Vegas Monorail station.\n\nYour Las Vegas concert getaway weekend also features a special opening night Welcome Reception, complete with dinner, drinks a DJ and dancing. We'll also provide you with personal concierge services throughout your stay at Westgate and convenient transportation to and from the event.",https://s3-media1.fl.yelpcdn.com/ephoto/7v1Xi84AFZ3Is0U_krl8_g/300s.jpg,,PST,04/09/18 12:00 AM,"(36.121234, -115.174084)"
3LAU,04/07/18 08:00 PM,"Brooklyn Bowl - Las Vegas,3545 Las Vegas Blvd S, Las Vegas, NV 89109","Tour: Ultraviolet Tour\nHeadlining: 3LAU\nSupporting: Flash Gang, 530\nAges: All\n\n""DJ and producer, born January 9, 1991, Syosset, New York, United States. Better known by his stage name 3LAU (pronounced \'Blau\'), is an American progressive house and electro house producer and Ableton performer."" - brooklynbowl.com",https://s3-media2.fl.yelpcdn.com/ephoto/QMRWvcXsNefNMi54ezVeig/300s.jpg,,PST,04/08/18 08:00 PM,"(36.1175056, -115.1696207)"
