Title,Date,Location,Description,ImageURL,User Name,Time_Zone,End_Date,Long_Lat
Hitzville The Show,04/03/18 05:30 PM,"Koi Restaurant at Planet Hollywood Resort,3667 Las Vegas Blvd S,Las Vegas, NV 89109","A big fan of Motown music? Well look no further! Come see a Motown tribute like you wont see anywhere else! Starring the talented singer, dancer, and actress, Jennifer (Jin-Jin) Reeves, backed by the Hitzville Band and a group of incredible dancers, this show will have you dancing and singing along to all the Motown songs! Some lucky audience members may even be chosen to sing along on stage!\n\nIf you're looking for the best Motown revue in Vegas, come check out Hitzville The Show for the best music and entertainment this town has to offer!\n\nStarting at $59.99",https://s3-us-west-2.amazonaws.com/images.eviesays.com/event/60902211/11220906_0_detail@2x.jpg,,PST,04/03/18 06:45 PM,"(36.110522, -115.172247)"
The 15th Annual College of Fine Arts Hall of Fame at UNLV,04/03/18 05:30 PM,"Cox Pavilion,4505 South Maryland Parkway,Las Vegas, NV 89119","The College of Fine Arts Hall of Fame at UNLV was founded in 2003 to honor past and present residents of Southern Nevada who have made a significant impact in the areas of visual arts, performing arts and/or architecture.\n\nInductees and Award Recipients\n\nInductees:\n-Denise Scott Brown (Invited), Architect & Urban Planner\n-Dale Chihuly, American Glass Sculptor\n-Leslie Jackson Chihuly, Chihuly Studio & Chihuly Workshop\n-Guy Lalibert (Invited), Founder, Cirque Du Soleil\n-Myron Martin, President and CEO, The Smith Center\n-Claudette Robinson, First Lady of Motown, member of the Miracles\n\nDean's Medal Recipients:\n-Dr. Harvey Allen, Broadcaster and Educator\n-William Lowman, Arts Administrator\n\n2017 College of Fine Arts Alumnus of the Year:\n-Tim Bavington '90 MFA, Artist and Educator",https://s3-us-west-2.amazonaws.com/images.eviesays.com/event/42220911/11902224_0_detail@2x.jpg,,PST,04/03/18 09:30 PM,"(36.104244, -115.143247)"
2018 LVBNM April Showers of Business Growth,04/03/18 06:00 PM,"Suncoast Hotel & Casino,9090 Alta Drive,Las Vegas, NV 89145","FREE Gift to first 100 Attendees arriving!\n\n11th Annual April Showers of Business Growth, produced by Large Vision Business Network Mixer. Its a mega mixer expo with businesses exhibiting from all over Clark County coming together to showcase their products and services.\n\nHeres your opportunity to network and start building relationships! Also if you are looking to start a new business come and meet companies looking for agents, consultants, distributors and sales representativesand SCORE, SBA, and the Nevada Department of Business & Industry will be at the expo to provide answers and make appointments for those who are in need of assistants for new startup businesses.\n\nPlus don\'t forget our Chefs Corner serving up tasty samples for everyone attending.\n\nAlso attend the LVBNM BusinessBuilder Presentation Series. This month topic of conversation ""Relationship Development For Closing the Sales"" with guest speaker from the WNBA Las Vegas Aces, Aaron Johnson - Director of Membership Sales.\n\nLVBNM is designed to reach all of Clark County and is a monthly mixer expo program. Free Admission Tickets are being distributed at all Storage West Self Storage with 13 locations, by exhibitors or stop by and pick up tickets at; Suncoast Hotel & Casino second floor level (Grand Ballroom Area). This mixer expo is open to the public.",https://s3-us-west-2.amazonaws.com/images.eviesays.com/event/04426821/12862440_0_detail@2x.jpg,,PST,04/03/18 09:00 PM,"(36.104244, -115.143247)"
All Shook Up,04/03/18 06:00 PM,"Koi Restaurant at Planet Hollywood Resort,3667 Las Vegas Blvd S,Las Vegas, NV 89109","You've seen his movies, you've heard his songs, but have you seen him live? Come see one of the most popular and legendary artists of all time, Elvis Presley, live, on stage. ALL SHOOK UP is a tribute to the King himself.\n\nWhat makes this show unlike any of the other Elvis shows in Las Vegas? ALL SHOOK UP is the only Elvis show where you can hear all-Elvis only, all night by the closest thing you will ever see to the real deal! Backed by a live band, you'll hear all the hits from one of the most popular icons of the 20th century.\n\nFrom Heartbreak Hotel to Suspicious Minds, relive the entire era of Elvis! Whether you're a longtime fan or simply wanting to see what made Elvis, The King, this show will show you all there is to know about the well-known legend. Get your tickets now for ALL SHOOK UP.\n\nStarting at $59.99",https://s3-us-west-2.amazonaws.com/images.eviesays.com/venue/6195916/6195916_0_detail@2x.jpg,,PST,04/03/18 07:15 PM,"(36.110522, -115.172247)"
Foster Care Information Session,04/03/18 06:00 PM,"Child Haven,701 N Pecos,Building K,Las Vegas, nv 89101","Its amazing what a life-changing moment it is for you and a child when you choose to open your heart to a young person in need of a temporary home!\n\nThere are approximately 3,000 children in Clark County foster care, from toddlers to teenagers. Most of the children simply need a place to reside temporarily before they are returned to their biological families. For those children who cant return home, adoption provides them with a permanent family to call their own. Foster and adoptive parents are a valuable resource for children, their biological families and the entire community.\n\nCome join us for an information session and learn more about supporting a child in foster care.",https://assets.eviesays.com/img/stock/event/Kids/family01_detail@2x.jpg,,PST,04/03/18 07:30 PM,"(36.1767304, -115.0997706)"
Chord Removal with Ray Veach,04/03/18 06:30 PM,"Enchanted Forest Reiki Center, Spiritual Items 'n More,2280 S Jones Blvd,Las Vegas, NV 89146","6:30p.m.\n$30.00\n\nIn this class we will help you experience and learn how to disconnect energetic lines/chords attached to people, places or negative events that have drained your spirit of life through the use of ""chi"" matrix healing. Connect and use your own living biomagnetic energy and focused will to clear negative attachments.\n\nLearn the gift of letting go with love and light.",https://s3-us-west-2.amazonaws.com/images.eviesays.com/event/00504031/13040500_0_detail@2x.jpg,,PST,04/03/18 08:00 PM,"(36.1464891, -115.2248539)"
Vegas Golden Knights Away Game,04/03/18 07:00 PM,"Nacho Daddy,9560 W Sahara Ave,Las Vegas, NV 89117",Come watch the Golden Knights vs the Predators at 5 pm at Nacho Daddy Summerlin! GO Knights Go!,https://s3-us-west-2.amazonaws.com/images.eviesays.com/event/79131021/12013197_0_detail@2x.jpg,,PST,04/03/18 10:00 PM,"(36.1464891, -115.2248539)"
Seraphic Planetary Wash,04/03/18 07:00 PM,"Enchanted Forest Reiki Center, Spiritual Items 'n More,2280 S Jones Blvd,Las Vegas, NV 89146","7:00p.m.\n\n$10.00 donation\n\nA beautiful energetic experience!\n\nThe planets of our solar system are constantly emitting a signal, particular to their energy pattern, that humanity needs to a greater or lesser degree depending upon one's personal astrology. The Seraphic Planetary Washes allows us to receive additional doses of such energies based upon our needs.\n\n\nThe energies are safe and intelligent and work on our mental, emotional, and physical bodies.\n\nThe share will include time for questions about the energies, a meditation to cleanse and clear our personal space, time to discuss our goals for the month, and a meditation that includes the Planetary Energy of the month.",https://s3-us-west-2.amazonaws.com/images.eviesays.com/event/99404031/13040499_0_detail@2x.jpg,,PST,04/03/18 08:30 PM,"(36.1464891, -115.2248539)"
Vegas! The Show,04/03/18 07:00 PM,"Saxe Theater,3663 S Las Vegas Blvd,Las Vegas, NV 89109","Vegas! the Show is all that you love about the old days of Vegas presented the only way that Vegas knows how, an incredible music driven spectacular. The show dives into the rich history that made the city of Las Vegas a hot destination for entertainers from around the world. Featuring music from some of Vegas most memorable icons; The Rat Pack, Elvis and others grace the stage once again for a night of vintage Vegas entertainment. Dancers and showgirls take over the stage while a live band provides a trip down memory lane for all of those who remember where Vegas came from. Now see where Vegas is going. Come see why Vegas! the Show is being called the biggest production show on the Strip in the last twenty years. Witness the evolution of a town that changed the face of America forever. Vegas! the Show has recently been voted the number one show in all of Las Vegas. Now is your chance to see why. This is the one show you do not want to leave without seeing.",https://s3-us-west-2.amazonaws.com/images.eviesays.com/event/18541721/12714581_0_detail@2x.jpg,,PST,04/04/18 07:00 PM,"(36.109165, -115.168957)"
Mat Franco - Magic Reinvented Nightly,04/03/18 07:00 PM,"The LINQ,3535 S Las Vegas Blvd,Las Vegas, NV 89109","Age Limit is 5+ America's Got Talent Winner Mat Franco takes the stage at the LINQ Hotel & Casino with a fresh and fun twist on magic that defies all expectations. In a full-scale production built on brand-new, never-before-seen material, Mat mixes his amazingly inventive and always stunning magic with his signature brand of breezy humor to create a once-in-a-lifetime adventure that's unique and entirely unforgettable.\n\nSale Dates and Times:\n\nPublic Onsale : Mon, 1 May 2017 at 10:00 AM\n\nOfficial Platinum Seats : Mon, 1 May 2017 at 10:00 AM\n\nMat Franco VIP Experience : Mon, 1 May 2017 at 10:00 AM\n\nMe + 3 Promotional Offer : Mon, 10 Jul 2017 at 10:00 AM",https://s3-us-west-2.amazonaws.com/images.eviesays.com/venue/3516765/5676153_0_detail@2x.jpg,,PST,04/04/18 07:00 PM,"(36.1181537, -115.1724421)"
Xavier Mortimer's Magical Dream,04/03/18 07:00 PM,"Koi Restaurant at Planet Hollywood Resort,3667 Las Vegas Blvd S,Las Vegas, NV 89109","Las Vegas has long been the magic capital of the world. It takes a daring, fresh and fearless performer to throw their hat into the mix - and that's exactly what French export Xavier Mortimer is doing. After gracing stages in more than 30 countries and most recently starring in Cirque du Soleil's acclaimed show, MJ One, Mortimer marks the first Cirque performer to launch a headlining residency on the Las Vegas strip. And it's easy to see what makes him so special. The show, Xavier Mortimer's Magical Dream, is unlike any other in Las Vegas. Audiences enter the theatre only to find themselves immediately transported into Mortimer's dream world. Along with his unconventional cast of characters, Spectators will be amazed by how the magic poetically unfolds through more than 14 acts in this wild dream. With the wonder of Mary Poppins, the theatrics of Charlie Chaplin, and an array of talents unique to himself. This all ages show is funny, daring, and immersive.\n\nSale Dates and Times:\n\nPublic Onsale : Fri, 13 Oct 2017 at 10:00 AM",https://s3-us-west-2.amazonaws.com/images.eviesays.com/event/09145821/12854190_0_detail@2x.jpg,,PST,04/04/18 07:00 PM,"(36.110522, -115.172247)"
David Copperfield,04/03/18 07:00 PM,"Fat Tuesday, MGM Grand Hotel & Casino,Fat Tuesdays MGM Grand,Las Vegas, NV 89109","Sale Dates and Times:\n\nPublic Onsale : Thu, 15 Feb 2018 at 10:00 AM",https://s3-us-west-2.amazonaws.com/images.eviesays.com/event/62664031/13046626_0_detail@2x.jpg,,PST,04/04/18 07:00 PM,"(36.102251, -115.169968)"
Advanced Short Form,04/03/18 07:00 PM,"Vegas Theatre Hub,705 North Las Vegas Boulevard,Las Vegas, NV 89101","8 Week Class - Tuesdays 7pm-10pm\nApril 3rd-May 22nd\n\n*This class is open to students that have graduated Level 3\n\nShort form improv - is it a game or a scene? It's both and more! This class explores the role of short form in improvisational performance on three levels: serving the game, serving the scene, and serving the show. You will learn to maximize the art and comedy of the most popular types of games, as well as how to host and connect with your audience.\n\nHub instructor Natalie Shipman is a veteran performer, teacher, and coach of ComedySportz, one of the most famous professional short form theatres in the world. She began her improv journey learning games 16 years ago, and short form is still her first love. Don't tell her high school boyfriend.",https://s3-us-west-2.amazonaws.com/images.eviesays.com/event/23720131/13102732_0_detail@2x.jpg,,PST,04/03/18 10:00 PM,"(36.1762655, -115.1366126)"
The Mentalist,04/03/18 07:30 PM,"Koi Restaurant at Planet Hollywood Resort,3667 Las Vegas Blvd S,Las Vegas, NV 89109","Experience mindreading, magic, and comedy, all in one show! The Phenomenon TV star Gerry McCambridge brings his self-invented character of The Mentalist to the V Theater, inside the Planet Hollywood hotel and casino. Voted Best Magician in Las Vegas, this is not a show you want to miss!\n\nA mentalist combined with detective skills he learned from his father, McCambridge amazes audiences with his mindreading abilities. From divulging personal information such as addresses, birthdays, and pet names, to shooting himself in the head with a nail gun, The Mentalist will leave you in constant awe!\n\nA fascination with magic since childhood, Gerry McCambridge perfected his skills as a magician and successfully earned the Merlin Award for Mentalist of the Year. To see the best in the art of mentalism, get your tickets to see The Mentalist now and witness magic like you've never seen it before!\n\nStarting at $59.99",https://s3-us-west-2.amazonaws.com/images.eviesays.com/event/91202211/11220219_0_detail@2x.jpg,,PST,04/03/18 08:45 PM,"(36.110522, -115.172247)"
WASI at Artisan Hotel,04/03/18 08:00 PM,"Artisan Hotel,1501 W Sahara Ave,Las Vegas, NV 89102",21+ // Free,https://s3-us-west-2.amazonaws.com/images.eviesays.com/event/14408921/12980441_0_detail@2x.jpg,,PST,04/04/18 08:00 PM,"(36.143717, -115.169865)"
V - The Ultimate Variety Show,04/03/18 08:30 PM,"Koi Restaurant at Planet Hollywood Resort,3667 Las Vegas Blvd S,Las Vegas, NV 89109","V  The Ultimate Variety Show has become a favorite for Vegas locals as well as tourists. With over ten years in the running and no two shows ever being the same, this show keeps things fresh and exciting! Voted as The Best Variety Show in Las Vegas, this show has something for both adults and children to enjoy.\n\nV  The Ultimate Variety Show can be seen every night, at the V Theater, inside the Planet Hollywood. Featuring an ever-changing cast along with different performances nightly that never fail to impress, audiences are kept on the edge of their seats, feeling wowed throughout the entire show. From the comedy and juggling of Wally Eastwood to the dare devilish stunts of the Skating Aratas, your eyes will always be glued to the stage!\n\nLooking for something to do on that night off work? Or simply looking for something new and fun to do with the family? Purchase your tickets for V  The Ultimate Variety Show! If you find yourself wanting more of V, take a look at our VIP option and get access to VIP lines and reserved seating. For an unforgettable experience on the Strip, this is something you wont want to miss!\n\nStarting rate $79.99",https://s3-us-west-2.amazonaws.com/images.eviesays.com/event/88887721/12778888_0_detail@2x.jpg,,PST,04/03/18 10:00 PM,"(36.143717, -115.169865)"
Josh Adam Meyers,04/03/18 08:30 PM,"Backstage Bar & Billiards,601 Fremont Street,Las Vegas, NV 89101",Josh Adam Meyers at Backstage Bar & Billiards,https://s3-us-west-2.amazonaws.com/images.eviesays.com/event/45128821/12882154_0_detail@2x.jpg,,PST,04/04/18 08:30 PM,"(36.1685789, -115.1394736)"
Vegas! The Show,04/03/18 09:00 PM,"Saxe Theater,3663 S Las Vegas Blvd,Las Vegas, NV 89109","Vegas! the Show is all that you love about the old days of Vegas presented the only way that Vegas knows how, an incredible music driven spectacular. The show dives into the rich history that made the city of Las Vegas a hot destination for entertainers from around the world. Featuring music from some of Vegas most memorable icons; The Rat Pack, Elvis and others grace the stage once again for a night of vintage Vegas entertainment. Dancers and showgirls take over the stage while a live band provides a trip down memory lane for all of those who remember where Vegas came from. Now see where Vegas is going. Come see why Vegas! the Show is being called the biggest production show on the Strip in the last twenty years. Witness the evolution of a town that changed the face of America forever. Vegas! the Show has recently been voted the number one show in all of Las Vegas. Now is your chance to see why. This is the one show you do not want to leave without seeing.",https://s3-us-west-2.amazonaws.com/images.eviesays.com/event/18541721/12714581_0_detail@2x.jpg,,PST,04/04/18 09:00 PM,"(36.109165, -115.168957)"
Las Vegas Live Comedy Club,04/03/18 09:00 PM,"Koi Restaurant at Planet Hollywood Resort,3667 Las Vegas Blvd S,Las Vegas, NV 89109","In need of a laugh on your night off from work? In Vegas for the weekend and can't decide what to do? Come see headliner Edwin San Juan and some of the top comedians in the country perform at the Las Vegas Live Comedy Club.\n\nThe Las Vegas Live Comedy Club is located in the Miracle Mile shops, inside the Planet Hollywood hotel and casino. From HBO, to SHOWTIME, to Comedy Central, these comedians came to the Las Vegas Strip to make you laugh, every night!\n\nYou can't see all your favorite comics live, on The Strip, anywhere else! Purchase your tickets now to see the best of the best in the country perform at the Las Vegas Live Comedy Club and learn some new jokes to tell all your friends!\n\nStarting at $55.69",https://s3-us-west-2.amazonaws.com/images.eviesays.com/event/30491211/11219403_0_detail@2x.jpg,,PST,04/03/18 10:15 PM,"(36.110522, -115.172247)"
Las Vegas Unplugged: Johnny Roxx,04/03/18 09:00 PM,"The Sahara Lounge,1000 East Sahara Ave,Las Vegas, NV 89104","THE SAHARA LOUNGE PRESENTS LAS VEGAS UNPLUGGED WITH: JOHNNY ROXX\n\n\nApril 3, 2018 at 9PM\n\n\n\n1000 East Sahara Ave\n\nLas Vegas, Nevada, NV 89104\n\n702.907.6669\n\n\n**NO COVER\n\n$2 JACK FIRE SHOTS\n\n$5 LADIES OPEN BAR (6PM-MIDNIGHT)\n\n$20 GUYS OPEN BAR (6PM-MIDNIGHT)\n\n$50 #DiveBarBottleService\n\n\n\n\nTable reservations and information: info@thesaharalounge.com\n\n\n\n\nNO refunds. Manager reserves all rights.",https://s3-us-west-2.amazonaws.com/images.eviesays.com/event/05362721/12726350_0_detail@2x.jpg,,PST,04/03/18 06:00 AM,"(36.110522, -115.172247)"
Koffin Kats // Goddamn gallows// Against the grain,04/03/18 09:00 PM,"The Dive Bar,4110 South Maryland Parkway,Las Vegas, NV 89119",$15 pre-sale,https://s3-us-west-2.amazonaws.com/images.eviesays.com/event/12850911/11905821_0_detail@2x.jpg,,PST,04/03/18 02:00 AM,"(36.1135872, -115.136765)"
Mat Franco - Magic Reinvented Nightly,04/03/18 09:30 PM,"The LINQ,3535 S Las Vegas Blvd,Las Vegas, NV 89109","Age Limit is 5+ America's Got Talent Winner Mat Franco takes the stage at the LINQ Hotel & Casino with a fresh and fun twist on magic that defies all expectations. In a full-scale production built on brand-new, never-before-seen material, Mat mixes his amazingly inventive and always stunning magic with his signature brand of breezy humor to create a once-in-a-lifetime adventure that's unique and entirely unforgettable.\n\nSale Dates and Times:\n\nPublic Onsale : Mon, 1 May 2017 at 10:00 AM\n\nOfficial Platinum Seats : Mon, 1 May 2017 at 10:00 AM\n\nMat Franco VIP Experience : Mon, 1 May 2017 at 10:00 AM\n\nMe + 3 Promotional Offer : Mon, 10 Jul 2017 at 10:00 AM",https://s3-us-west-2.amazonaws.com/images.eviesays.com/venue/3516765/5676153_0_detail@2x.jpg,,PST,04/04/18 09:30 PM,"(36.1181537, -115.1724421)"
Las Vegas Unplugged: Johnny Roxx,04/03/18 10:00 PM,"The Sahara Lounge,1000 East Sahara Ave,Las Vegas, NV 89104","THE SAHARA LOUNGE PRESENTS LAS VEGAS UNPLUGGED WITH: JOHNNY ROXX\n\n\nApril 3, 2018 at 9PM\n\n\n\n1000 East Sahara Ave\n\nLas Vegas, Nevada, NV 89104\n\n702.907.6669\n\n\n**NO COVER\n\n$2 JACK FIRE SHOTS\n\n$5 LADIES OPEN BAR (6PM-MIDNIGHT)\n\n$20 GUYS OPEN BAR (6PM-MIDNIGHT)\n\n$50 #DiveBarBottleService\n\n\n\n\nTable reservations and information: info@thesaharalounge.com\n\n\n\n\nNO refunds. Manager reserves all rights.",https://s3-us-west-2.amazonaws.com/images.eviesays.com/event/05362721/12726350_0_detail@2x.jpg,,PST,04/03/18 01:00 AM,"(36.144392, -115.140907)"
